run_name,delta_phi_vh_deg,distance_first_to_last,distance_consecutive_sum,orientation_change_rad,skip_cycles
phi_vh_45_deg,45.00010522957486,0.296807583614629,0.2969933357225,-0.11884645370225044,10.5
phi_vh_50_deg,50.002026781066945,0.31212457666920435,0.31222832778338727,-0.055893966614483315,10.5
phi_vh_55_deg,54.99821875460772,0.31341221763927635,0.31364970191010577,0.07089899677197042,10.5
phi_vh_60_deg,60.0001403060998,0.3162376843930377,0.316330712451647,0.06658794524232436,10.5
phi_vh_65_deg,65.0020618575919,0.3094259425466709,0.30975997025956775,0.1754855247651277,10.5
phi_vh_70_deg,69.99825383113267,0.2971953293691893,0.29806080233439214,0.2503220421858874,10.5
phi_vh_75_deg,75.00017538262476,0.2800913531384198,0.28120136146204244,0.33563957179807513,10.5
phi_vh_80_deg,80.00209693411685,0.28115415524212695,0.28311928675157216,0.4344401827145834,10.5
phi_vh_85_deg,84.99828890765762,0.252946815767795,0.2555934040272971,0.5482397408448487,10.5
phi_vh_90_deg,90.00021045914971,0.2563148392243227,0.2596159571887342,0.5728263397063822,10.5
phi_vh_95_deg,95.00213201064179,0.24069544177954325,0.24716768553020002,0.7700861676635316,10.5
phi_vh_100_deg,99.99832398418258,0.21903803294327295,0.224035115244007,0.7191363932313415,10.5
phi_vh_105_deg,105.00024553567467,0.1946058539275085,0.19940350200298063,0.8211004781380487,10.5
phi_vh_110_deg,110.00216708716675,0.17074497535217362,0.17412205775238565,0.8340691039281571,10.5
phi_vh_115_deg,114.99835906070753,0.15035505693723003,0.15357466965549954,0.8477201791743632,10.5
phi_vh_120_deg,120.0002806121996,0.1333356218129041,0.13610071622298053,0.7922545183134555,10.5
phi_vh_125_deg,125.00220216369172,0.09966280235505505,0.10116209962793407,0.8191904560834162,10.5
phi_vh_130_deg,129.99839413723248,0.08786860759165661,0.09168208016336418,0.9210341337192209,10.5
phi_vh_135_deg,135.00031568872456,0.05617558592480102,0.05930872384717193,0.8766937038716711,10.5
phi_vh_140_deg,140.00223724021663,0.03672448746391967,0.03783115973130278,0.8457766438024936,10.5
phi_vh_145_deg,144.99842921375742,0.017977587933113215,0.01995596515691827,0.9074498441588744,10.5
